word,coef,abs_coef
치는,-0.8763247693558741,0.8763247693558741
치닫는,-0.35296356868465933,0.35296356868465933
치면,-0.004243336879399718,0.004243336879399718
치명적인,0.01516960225687477,0.01516960225687477
치밀하고,0.9175075364177775,0.9175075364177775
치밀한,1.410126101630672,1.410126101630672
친구,-0.13064481764875688,0.13064481764875688
친구가,0.6911297316367406,0.6911297316367406
친구는,0.24424769932003176,0.24424769932003176
친구들,-0.17840279787932806,0.17840279787932806
친구들과,-0.1090444353158508,0.1090444353158508
친구들이,0.4842284434379807,0.4842284434379807
친구들이랑,0.08181545574789402,0.08181545574789402
친구랑,-0.09886418002378906,0.09886418002378906
친구를,0.3677011853098735,0.3677011853098735
친구에게,0.23303315994589935,0.23303315994589935
친구와,-0.4923102047182751,0.4923102047182751
친구의,0.20016741796281112,0.20016741796281112
친구한테,-0.2570753496197615,0.2570753496197615
친절한,0.3958919443643436,0.3958919443643436
카리스마,1.3391618153697868,1.3391618153697868
카리스마가,0.6756407217315334,0.6756407217315334
카메라,-1.085341063206533,1.085341063206533
카메론,0.40298516388049527,0.40298516388049527
카타르시스,1.1386723768371285,1.1386723768371285
칼로,-1.0107979112784113,1.0107979112784113
캐리,0.49507443597742523,0.49507443597742523
캐릭터,-0.08342909836658499,0.08342909836658499
캐릭터가,0.35559505874656594,0.35559505874656594
캐릭터는,-0.8576876733036679,0.8576876733036679
캐릭터도,0.6445251280071258,0.6445251280071258
캐릭터들,0.16441327512044024,0.16441327512044024
캐릭터들과,0.26149958429398795,0.26149958429398795
캐릭터들도,0.9752554721383019,0.9752554721383019
캐릭터들은,-0.24768452560656162,0.24768452560656162
캐릭터들의,-0.5545742269298081,0.5545742269298081
캐릭터들이,0.4624506389580831,0.4624506389580831
캐릭터로,0.21948193694808021,0.21948193694808021
캐릭터를,-0.7271165918165685,0.7271165918165685
캐릭터에,0.28764884238570443,0.28764884238570443
캐릭터와,-0.20559537815206996,0.20559537815206996
캐릭터의,-0.3787823182887917,0.3787823182887917
캐서린,-0.45029531173903153,0.45029531173903153
캐스팅,-0.20231402500188445,0.20231402500188445
캐스팅과,0.3906274667223194,0.3906274667223194
캐스팅도,0.712111597815358,0.712111597815358
캐스팅만,-0.845645395137858,0.845645395137858
캐스팅에,-0.3946706224838892,0.3946706224838892
캐스팅은,-1.439029156055408,1.439029156055408
캐스팅을,-0.5694842292994509,0.5694842292994509
캐스팅이,-0.630186735780792,0.630186735780792
커녕,-1.8207080772811275,1.8207080772811275
커서,0.6486501872428229,0.6486501872428229
커플,0.5429247351935302,0.5429247351935302
커플이,0.5915054816500083,0.5915054816500083
컨저링,0.10123143074083543,0.10123143074083543
컬트,0.10282031444200965,0.10282031444200965
컴퓨터,-0.5844100921170234,0.5844100921170234
케릭터,-0.13545705692975055,0.13545705692975055
케릭터가,-0.42793313790776893,0.42793313790776893
케미가,0.7684887590461942,0.7684887590461942
케빈,0.11544887522729476,0.11544887522729476
케서방,-0.6854050909411595,0.6854050909411595
케이블,-0.34356914616136475,0.34356914616136475
케이블에서,0.11991967154072308,0.11991967154072308
케이스,-0.380633740237146,0.380633740237146
케이온,0.8602195825407201,0.8602195825407201
케이지,-0.7283947487002016,0.7283947487002016
케이트,0.27757922127099344,0.27757922127099344
코끝이,0.7193045717678536,0.7193045717678536
코난,-0.03255367758886732,0.03255367758886732
코난은,0.8285114443126704,0.8285114443126704
코드,-0.4652087703254193,0.4652087703254193
코드가,-0.9615608191031942,0.9615608191031942
코메디,-1.1288597040398263,1.1288597040398263
코미디,-0.9380165868696936,0.9380165868696936
코미디가,-0.5700473864201816,0.5700473864201816
코미디는,-1.076419774513603,1.076419774513603
코미디도,-0.7760056795931908,0.7760056795931908
코미디라고,-0.7460140466647637,0.7460140466647637
코미디로,-0.0501271456933936,0.0501271456933936
코미디를,1.1214139436877189,1.1214139436877189
코미디에,-0.3922803283741637,0.3922803283741637
코미디영화,-0.11024818844984091,0.11024818844984091
코미디와,-0.34904815595562816,0.34904815595562816
코미디의,0.35284730869303876,0.35284730869303876
코믹,-0.1536196024345246,0.1536196024345246
코믹과,0.45086720124282703,0.45086720124282703
